what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.teradata.datatools.sqldev.viewparts,13.11.0.201105251120,"com.teradata.datatools.sqldev.viewparts",1509364256722
stopped,bundle,com.teradata.datatools.dtp.dse.ui,13.11.0.201105251120,"com.teradata.datatools.dtp.dse.ui",1509364256722
stopped,bundle,com.teradata.datatools.dtp.fastload,13.11.0.201105251120,"com.teradata.datatools.dtp.fastload",1509364256722
stopped,bundle,com.teradata.datatools.dtp.fastexport,13.10.0.201105251120,"com.teradata.datatools.dtp.fastexport",1509364256722
stopped,bundle,com.teradata.datatools.dtp.sqltools.resultview,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.resultview",1509364256722
stopped,bundle,com.teradata.datatools.sqldev.history,13.11.0.201105251120,"com.teradata.datatools.sqldev.history",1509364256737
stopped,bundle,com.teradata.datatools.teradataproject,13.11.0.201105251120,"com.teradata.datatools.teradataproject",1509364256737
stopped,bundle,com.teradata.datatools.dtp.sqltools.ui,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.ui",1509364256737
stopped,bundle,com.teradata.datatools.dtp.sqltools.plan,13.10.0.201105251120,"com.teradata.datatools.dtp.sqltools.plan",1509364256737
stopped,bundle,com.teradata.datatools.dtp.sqltools.result,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.result",1509364256737
stopped,bundle,com.teradata.datatools.dtp.xsd,13.2.0.201105251120,"com.teradata.datatools.dtp.xsd",1509364256737
stopped,bundle,com.teradata.datatools.dtp.sqltools,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools",1509364256737
stopped,bundle,com.teradata.datatools.xsltmanager,13.1.0.201105251120,"com.teradata.datatools.xsltmanager",1509364256737
stopped,bundle,com.teradata.datatools.dtp.teradataview,13.11.0.201105251120,"com.teradata.datatools.dtp.teradataview",1509364256737
stopped,bundle,com.teradata.datatools.dtp.util,13.2.0.201105251120,"com.teradata.datatools.dtp.util",1509364256737
stopped,bundle,com.teradata.datatools.sqldev.models,13.11.0.201105251120,"com.teradata.datatools.sqldev.models",1509364256737
stopped,bundle,com.teradata.datatools.dtp.catalog,13.11.0.201105251120,"com.teradata.datatools.dtp.catalog",1509364256737
stopped,bundle,com.teradata.datatools.dtp.connectivity.db.teradata,13.11.0.201105251120,"com.teradata.datatools.dtp.connectivity.db.teradata",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v201107221506,"org.eclipse.datatools.enablement.postgresql.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sqlite.ui",1509364256737
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1509364256737
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1509364256737
stopped,bundle,org.jboss.tools.hibernate.jpt.ui,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.jpt.ui",1509364256737
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1509364256737
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.2.v201211200622,"org.eclipse.datatools.connectivity.db.generic.ui",1509364256737
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.sampledb.ui",1509364256737
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201107221459,"org.eclipse.datatools.connectivity.apache.derby.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111204,"org.eclipse.datatools.enablement.sybase.asa.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1509364256737
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090452,"org.eclipse.datatools.enablement.sybase.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.2.v201212120623,"org.eclipse.datatools.sqltools.data.ui",1509364256737
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.101.v201212070447,"org.eclipse.datatools.connectivity.sqm.server.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.3.v201211200616,"org.eclipse.datatools.sqltools.ddlgen.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1509364256737
